"GEO_ID","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1, detached","Margin of Error!!Total!!1, detached","Estimate!!Total!!1, attached","Margin of Error!!Total!!1, attached","Estimate!!Total!!2","Margin of Error!!Total!!2","Estimate!!Total!!3 or 4","Margin of Error!!Total!!3 or 4","Estimate!!Total!!5 to 9","Margin of Error!!Total!!5 to 9","Estimate!!Total!!10 to 19","Margin of Error!!Total!!10 to 19","Estimate!!Total!!20 to 49","Margin of Error!!Total!!20 to 49","Estimate!!Total!!50 or more","Margin of Error!!Total!!50 or more","Estimate!!Total!!Mobile home","Margin of Error!!Total!!Mobile home","Estimate!!Total!!Boat, RV, van, etc.","Margin of Error!!Total!!Boat, RV, van, etc.","Geographic Area Name"
"1400000US25017310602","2497","68","1062","166","124","85","557","168","135","92","182","107","155","91","250","118","32","33","0","127","0","127","Census Tract 3106.02, Middlesex County, Massachusetts"
"1400000US25017310700","1636","103","236","101","124","71","361","148","390","124","255","111","37","33","32","50","190","54","0","127","11","18","Census Tract 3107, Middlesex County, Massachusetts"
"1400000US25017311100","898","63","126","82","62","47","120","81","137","83","234","105","54","60","13","19","152","64","0","127","0","127","Census Tract 3111, Middlesex County, Massachusetts"
"1400000US25017311200","1202","85","270","60","91","65","146","74","223","101","310","114","151","73","11","17","0","127","0","127","0","127","Census Tract 3112, Middlesex County, Massachusetts"
"1400000US25017311300","1478","62","441","107","88","60","299","112","331","138","133","70","121","86","65","55","0","127","0","127","0","127","Census Tract 3113, Middlesex County, Massachusetts"
"1400000US25017311400","2713","121","748","147","264","112","213","143","314","151","167","106","269","134","639","173","69","87","30","46","0","127","Census Tract 3114, Middlesex County, Massachusetts"
"1400000US25017311500","1180","39","460","100","0","127","361","116","102","80","0","127","138","86","119","87","0","127","0","127","0","127","Census Tract 3115, Middlesex County, Massachusetts"
"1400000US25017311600","2017","55","1099","145","122","60","449","124","183","100","40","50","31","28","93","76","0","127","0","127","0","127","Census Tract 3116, Middlesex County, Massachusetts"
"1400000US25017311700","1746","77","622","153","109","58","584","161","214","93","120","84","13","20","14","23","54","40","0","127","16","26","Census Tract 3117, Middlesex County, Massachusetts"
"1400000US25017311800","1117","59","103","65","63","55","503","148","323","121","111","85","4","11","10","16","0","127","0","127","0","127","Census Tract 3118, Middlesex County, Massachusetts"
"1400000US25017311900","1283","70","192","72","78","57","187","86","115","70","177","74","78","46","263","81","193","85","0","127","0","127","Census Tract 3119, Middlesex County, Massachusetts"
"1400000US25017312000","1133","51","296","84","64","47","467","107","168","94","45","56","93","52","0","127","0","127","0","127","0","127","Census Tract 3120, Middlesex County, Massachusetts"
"1400000US25017312100","1232","49","262","57","137","70","200","98","302","101","96","72","21","23","37","42","177","65","0","127","0","127","Census Tract 3121, Middlesex County, Massachusetts"
"1400000US25017312200","1864","129","690","136","243","106","384","149","137","94","30","29","207","108","132","71","41","37","0","127","0","127","Census Tract 3122, Middlesex County, Massachusetts"
"1400000US25017312300","2228","64","769","99","274","120","336","129","244","143","106","91","308","130","173","104","18","27","0","127","0","127","Census Tract 3123, Middlesex County, Massachusetts"
"1400000US25017312400","1043","48","104","64","0","127","350","95","150","78","212","99","17","29","124","67","86","55","0","127","0","127","Census Tract 3124, Middlesex County, Massachusetts"
"1400000US25017312501","1771","93","1163","91","63","53","109","80","129","83","125","80","108","75","74","65","0","127","0","127","0","127","Census Tract 3125.01, Middlesex County, Massachusetts"
"1400000US25017312502","1749","75","1141","110","48","39","83","56","141","86","33","31","208","89","34","33","61","33","0","127","0","127","Census Tract 3125.02, Middlesex County, Massachusetts"
"1400000US25017313101","1859","86","1494","103","128","68","17","20","32","19","50","47","57","45","45","33","12","19","24","37","0","127","Census Tract 3131.01, Middlesex County, Massachusetts"
"1400000US25017313102","2122","106","1426","143","193","94","229","131","61","60","12","20","25","29","160","84","16","26","0","127","0","127","Census Tract 3131.02, Middlesex County, Massachusetts"
"1400000US25017314101","2300","91","1751","146","68","56","26","28","61","46","116","92","69","71","182","106","14","25","13","21","0","127","Census Tract 3141.01, Middlesex County, Massachusetts"
"1400000US25017314102","3007","127","1525","152","332","91","157","73","229","122","330","137","186","106","180","73","68","56","0","127","0","127","Census Tract 3141.02, Middlesex County, Massachusetts"
"1400000US25017314200","2109","112","1402","157","138","86","245","95","57","58","93","66","85","71","89","64","0","127","0","127","0","127","Census Tract 3142, Middlesex County, Massachusetts"
"1400000US25017314301","3245","118","2130","206","323","100","115","78","135","77","138","95","193","88","152","85","45","41","14","22","0","127","Census Tract 3143.01, Middlesex County, Massachusetts"
"1400000US25017314302","976","42","928","56","5","8","35","41","8","14","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3143.02, Middlesex County, Massachusetts"
"1400000US25017315100","2002","76","1644","112","163","49","87","74","21","24","0","127","9","15","18","20","60","64","0","127","0","127","Census Tract 3151, Middlesex County, Massachusetts"
"1400000US25017315200","3117","112","1700","157","356","88","116","84","60","28","74","61","172","107","294","132","153","85","192","82","0","127","Census Tract 3152, Middlesex County, Massachusetts"
"1400000US25017315401","1476","52","750","97","285","76","33","38","90","60","173","61","93","48","34","27","7","12","11","17","0","127","Census Tract 3154.01, Middlesex County, Massachusetts"
"1400000US25017315402","921","54","853","67","68","57","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3154.02, Middlesex County, Massachusetts"
"1400000US25017315403","569","54","495","61","20","26","22","27","0","127","0","127","0","127","0","127","32","45","0","127","0","127","Census Tract 3154.03, Middlesex County, Massachusetts"
"1400000US25017315500","2674","97","2418","150","142","84","14","23","71","64","0","127","0","127","0","127","0","127","29","46","0","127","Census Tract 3155, Middlesex County, Massachusetts"
"1400000US25017316101","1670","42","1513","82","77","64","80","43","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3161.01, Middlesex County, Massachusetts"
"1400000US25017316102","2188","89","1803","124","49","34","74","49","118","83","80","48","40","24","11","19","13","21","0","127","0","127","Census Tract 3161.02, Middlesex County, Massachusetts"
"1400000US25017316201","1398","48","1270","74","74","62","6","10","30","46","18","28","0","127","0","127","0","127","0","127","0","127","Census Tract 3162.01, Middlesex County, Massachusetts"
"1400000US25017316202","1424","50","1370","64","9","14","20","33","0","127","0","127","25","40","0","127","0","127","0","127","0","127","Census Tract 3162.02, Middlesex County, Massachusetts"
"1400000US25017316300","3309","91","1910","175","56","26","116","88","15","23","107","91","333","144","581","177","191","93","0","127","0","127","Census Tract 3163, Middlesex County, Massachusetts"
"1400000US25017316400","2005","57","1878","88","86","58","0","127","30","27","0","127","0","127","11","16","0","127","0","127","0","127","Census Tract 3164, Middlesex County, Massachusetts"
"1400000US25017316500","2228","111","1695","137","82","45","89","70","13","20","35","40","105","69","146","83","26","31","37","58","0","127","Census Tract 3165, Middlesex County, Massachusetts"
"1400000US25017317101","2854","79","1365","129","87","50","84","69","70","57","92","76","248","91","456","133","244","94","208","77","0","127","Census Tract 3171.01, Middlesex County, Massachusetts"
"1400000US25017317102","1627","56","1307","90","80","43","45","45","22","33","9","14","117","59","9","15","38","46","0","127","0","127","Census Tract 3171.02, Middlesex County, Massachusetts"
"1400000US25017317103","1790","56","1752","66","38","47","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3171.03, Middlesex County, Massachusetts"
"1400000US25017317201","1032","29","1012","37","0","127","0","127","6","11","0","127","0","127","0","127","14","22","0","127","0","127","Census Tract 3172.01, Middlesex County, Massachusetts"
"1400000US25017317202","1254","35","1227","37","8","13","0","127","0","127","10","15","9","16","0","127","0","127","0","127","0","127","Census Tract 3172.02, Middlesex County, Massachusetts"
"1400000US25017317203","1621","64","1088","91","148","46","9","15","46","48","20","21","85","61","156","65","69","58","0","127","0","127","Census Tract 3172.03, Middlesex County, Massachusetts"
"1400000US25017317301","1093","73","651","87","71","33","12","19","61","49","13","21","60","56","144","66","81","63","0","127","0","127","Census Tract 3173.01, Middlesex County, Massachusetts"
"1400000US25017317302","2572","65","1038","148","655","123","180","115","128","85","73","58","115","71","236","103","110","59","37","42","0","127","Census Tract 3173.02, Middlesex County, Massachusetts"
"1400000US25017318100","2353","60","2276","69","45","27","25","27","7","10","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3181, Middlesex County, Massachusetts"
"1400000US25017318200","1428","37","1015","87","152","68","181","82","40","28","14","17","7","13","19","22","0","127","0","127","0","127","Census Tract 3182, Middlesex County, Massachusetts"
"1400000US25017318300","2422","82","2171","121","179","62","28","42","20","25","0","127","0","127","15","26","9","16","0","127","0","127","Census Tract 3183, Middlesex County, Massachusetts"
"1400000US25017318400","1195","54","986","88","44","38","63","60","38","34","10","16","41","52","13","21","0","127","0","127","0","127","Census Tract 3184, Middlesex County, Massachusetts"
"1400000US25017320102","1670","45","1585","56","58","33","5","7","14","13","0","127","0","127","0","127","0","127","8","12","0","127","Census Tract 3201.02, Middlesex County, Massachusetts"
"1400000US25017320103","1012","28","791","83","130","71","13","21","57","41","0","127","11","18","10","18","0","127","0","127","0","127","Census Tract 3201.03, Middlesex County, Massachusetts"
"1400000US25017320104","2283","56","1931","95","137","63","102","80","47","38","52","66","0","127","0","127","14","23","0","127","0","127","Census Tract 3201.04, Middlesex County, Massachusetts"
"1400000US25017321100","3201","135","1527","161","231","79","14","24","75","80","117","89","343","129","266","152","482","173","146","59","0","127","Census Tract 3211, Middlesex County, Massachusetts"
"1400000US25017321200","2888","109","1342","161","128","81","279","149","66","61","120","99","415","145","151","123","141","86","246","85","0","127","Census Tract 3212, Middlesex County, Massachusetts"
"1400000US25017321300","3445","127","1074","164","172","68","647","160","381","146","271","145","286","118","295","127","319","88","0","127","0","127","Census Tract 3213, Middlesex County, Massachusetts"
"1400000US25017321400","1249","74","931","75","31","26","8","12","148","75","0","127","112","54","19","23","0","127","0","127","0","127","Census Tract 3214, Middlesex County, Massachusetts"
"1400000US25017321500","2884","110","1349","186","126","66","590","181","309","146","0","127","207","86","192","88","111","91","0","127","0","127","Census Tract 3215, Middlesex County, Massachusetts"
"1400000US25017321600","3187","102","2105","160","24","36","64","67","116","101","106","72","596","145","88","61","88","62","0","127","0","127","Census Tract 3216, Middlesex County, Massachusetts"
"1400000US25017322100","1780","78","1598","103","29","24","47","49","81","33","25","40","0","127","0","127","0","127","0","127","0","127","Census Tract 3221, Middlesex County, Massachusetts"
"1400000US25017322200","1657","58","838","98","247","73","152","89","183","85","190","66","23","25","11","17","13","22","0","127","0","127","Census Tract 3222, Middlesex County, Massachusetts"
"1400000US25017322300","2553","108","1354","161","95","58","232","117","234","104","49","43","131","88","92","61","229","98","137","51","0","127","Census Tract 3223, Middlesex County, Massachusetts"
"1400000US25017322400","1877","81","1082","87","39","37","230","112","128","62","106","63","99","55","46","50","138","75","9","16","0","127","Census Tract 3224, Middlesex County, Massachusetts"
"1400000US25017323100","2422","167","2180","162","47","50","0","127","24","37","124","63","0","127","0","127","47","28","0","127","0","127","Census Tract 3231, Middlesex County, Massachusetts"
"1400000US25017324101","1728","93","1478","119","42","38","40","30","106","77","48","60","0","127","14","22","0","127","0","127","0","127","Census Tract 3241.01, Middlesex County, Massachusetts"
"1400000US25017324102","1472","69","1200","80","4","7","0","127","26","24","19","29","26","30","42","33","19","29","136","62","0","127","Census Tract 3241.02, Middlesex County, Massachusetts"
"1400000US25017325100","3358","441","1527","262","230","117","393","151","307","166","407","180","125","85","134","90","191","101","44","36","0","127","Census Tract 3251, Middlesex County, Massachusetts"
"1400000US25017326101","1328","80","1220","85","44","39","0","127","15","22","0","127","0","127","0","127","49","45","0","127","0","127","Census Tract 3261.01, Middlesex County, Massachusetts"
"1400000US25017326102","2446","139","2128","171","52","44","158","108","45","46","0","127","20","30","43","28","0","127","0","127","0","127","Census Tract 3261.02, Middlesex County, Massachusetts"
"1400000US25017327101","1247","56","1157","87","29","46","10","16","0","127","30","49","0","127","0","127","0","127","21","24","0","127","Census Tract 3271.01, Middlesex County, Massachusetts"
"1400000US25017327102","1612","86","986","107","137","43","179","83","90","58","51","30","120","65","38","56","11","17","0","127","0","127","Census Tract 3271.02, Middlesex County, Massachusetts"
"1400000US25017327103","1470","63","1184","91","38","31","67","55","55","47","0","127","7","11","0","127","49","41","70","40","0","127","Census Tract 3271.03, Middlesex County, Massachusetts"
"1400000US25017328100","1057","48","1028","54","5","8","0","127","12","20","0","127","0","127","0","127","0","127","12","20","0","127","Census Tract 3281, Middlesex County, Massachusetts"
"1400000US25017330100","2852","114","2529","156","141","70","62","54","88","48","16","26","0","127","16","25","0","127","0","127","0","127","Census Tract 3301, Middlesex County, Massachusetts"
"1400000US25017330200","2456","96","1753","141","92","65","91","73","10","16","41","38","63","43","316","110","75","64","15","24","0","127","Census Tract 3302, Middlesex County, Massachusetts"
"1400000US25017331101","1180","36","902","68","13","16","0","127","21","22","30","30","185","64","29","23","0","127","0","127","0","127","Census Tract 3311.01, Middlesex County, Massachusetts"
"1400000US25017331102","2238","83","2094","92","10","16","18","28","15","24","50","77","0","127","21","26","30","35","0","127","0","127","Census Tract 3311.02, Middlesex County, Massachusetts"
"1400000US25017331200","1735","66","1531","79","5","9","49","44","44","52","45","47","51","36","0","127","10","16","0","127","0","127","Census Tract 3312, Middlesex County, Massachusetts"
"1400000US25017331300","2252","64","1897","121","249","83","0","127","56","64","0","127","0","127","50","74","0","127","0","127","0","127","Census Tract 3313, Middlesex County, Massachusetts"
"1400000US25017332100","2078","89","2015","103","0","127","0","127","0","127","0","127","0","127","26","41","37","46","0","127","0","127","Census Tract 3321, Middlesex County, Massachusetts"
"1400000US25017332200","3156","129","1775","175","235","87","90","77","140","95","336","127","203","113","137","90","240","83","0","127","0","127","Census Tract 3322, Middlesex County, Massachusetts"
"1400000US25017332300","2664","87","2077","135","39","46","21","30","19","37","20","30","151","77","256","101","81","53","0","127","0","127","Census Tract 3323, Middlesex County, Massachusetts"
"1400000US25017332400","1465","51","916","77","50","45","0","127","46","36","31","30","138","80","137","54","147","50","0","127","0","127","Census Tract 3324, Middlesex County, Massachusetts"
"1400000US25017333100","3160","78","2018","157","193","89","34","46","45","41","286","111","149","83","203","106","232","107","0","127","0","127","Census Tract 3331, Middlesex County, Massachusetts"
"1400000US25017333200","2219","64","1263","157","44","46","128","77","181","106","259","141","163","93","51","38","130","96","0","127","0","127","Census Tract 3332, Middlesex County, Massachusetts"
"1400000US25017333300","1875","76","488","86","155","73","432","125","431","136","156","87","133","79","49","34","31","49","0","127","0","127","Census Tract 3333, Middlesex County, Massachusetts"
"1400000US25017333400","2591","91","1395","149","135","74","436","141","40","37","71","66","166","95","55","64","293","81","0","127","0","127","Census Tract 3334, Middlesex County, Massachusetts"
"1400000US25017333501","2046","59","1386","122","120","82","219","91","27","29","25","29","69","52","18","29","182","48","0","127","0","127","Census Tract 3335.01, Middlesex County, Massachusetts"
"1400000US25017333502","1398","68","560","111","72","43","412","126","191","93","33","42","26","40","11","18","93","29","0","127","0","127","Census Tract 3335.02, Middlesex County, Massachusetts"
"1400000US25017333600","3143","115","1420","190","237","96","290","109","83","76","93","65","309","118","234","122","477","144","0","127","0","127","Census Tract 3336, Middlesex County, Massachusetts"
"1400000US25017334100","2064","83","1823","94","68","55","40","31","38","53","0","127","11","17","84","59","0","127","0","127","0","127","Census Tract 3341, Middlesex County, Massachusetts"
"1400000US25017334200","1680","54","1135","89","37","31","155","64","96","48","86","55","97","62","74","51","0","127","0","127","0","127","Census Tract 3342, Middlesex County, Massachusetts"
"1400000US25017334300","2650","91","2465","108","52","37","28","42","13","19","28","32","39","30","25","22","0","127","0","127","0","127","Census Tract 3343, Middlesex County, Massachusetts"
"1400000US25017334400","2838","110","1500","149","147","65","235","119","63","48","71","47","143","97","235","101","444","115","0","127","0","127","Census Tract 3344, Middlesex County, Massachusetts"
"1400000US25017335100","2654","129","1439","176","55","51","503","155","277","120","95","53","150","97","114","104","21","32","0","127","0","127","Census Tract 3351, Middlesex County, Massachusetts"
"1400000US25017335200","2348","96","1772","142","67","51","167","101","73","66","11","18","123","55","66","41","69","43","0","127","0","127","Census Tract 3352, Middlesex County, Massachusetts"
"1400000US25017335301","1795","107","804","144","143","81","401","147","245","130","131","82","37","37","34","37","0","127","0","127","0","127","Census Tract 3353.01, Middlesex County, Massachusetts"
"1400000US25017335302","1939","98","1270","137","37","44","298","124","12","22","95","99","0","127","64","64","163","101","0","127","0","127","Census Tract 3353.02, Middlesex County, Massachusetts"
"1400000US25017335400","1961","74","1661","109","57","52","77","49","16","25","14","23","28","33","100","53","8","12","0","127","0","127","Census Tract 3354, Middlesex County, Massachusetts"
"1400000US25017336100","2409","86","1334","125","11","19","327","116","158","94","46","37","30","29","174","68","329","92","0","127","0","127","Census Tract 3361, Middlesex County, Massachusetts"
"1400000US25017336200","2183","102","1657","164","91","86","128","74","68","68","124","88","0","127","54","48","61","33","0","127","0","127","Census Tract 3362, Middlesex County, Massachusetts"
"1400000US25017336300","2489","97","1803","162","27","29","381","128","139","71","45","68","0","127","0","127","94","65","0","127","0","127","Census Tract 3363, Middlesex County, Massachusetts"
"1400000US25017336401","1997","74","536","97","105","82","290","100","71","63","198","106","265","100","394","114","138","55","0","127","0","127","Census Tract 3364.01, Middlesex County, Massachusetts"
"1400000US25017336402","2103","75","778","119","0","127","400","151","156","94","135","83","69","52","163","83","402","94","0","127","0","127","Census Tract 3364.02, Middlesex County, Massachusetts"
"1400000US25017337101","1308","47","881","80","114","80","10","16","97","50","49","32","81","58","76","39","0","127","0","127","0","127","Census Tract 3371.01, Middlesex County, Massachusetts"
"1400000US25017337102","2072","75","1572","139","65","62","118","87","0","127","68","42","34","29","187","96","28","32","0","127","0","127","Census Tract 3371.02, Middlesex County, Massachusetts"
"1400000US25017337201","1538","50","749","104","9","14","76","63","15","18","66","45","102","40","227","83","294","70","0","127","0","127","Census Tract 3372.01, Middlesex County, Massachusetts"
"1400000US25017337202","2121","97","1258","106","45","50","73","54","30","34","0","127","42","30","195","84","478","117","0","127","0","127","Census Tract 3372.02, Middlesex County, Massachusetts"
"1400000US25017337300","2399","102","913","137","219","117","508","141","159","92","116","72","295","102","173","57","16","25","0","127","0","127","Census Tract 3373, Middlesex County, Massachusetts"
"1400000US25017338100","1082","40","971","58","32","35","65","61","14","24","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3381, Middlesex County, Massachusetts"
"1400000US25017338200","1570","47","488","91","210","79","265","73","25","28","6","11","103","54","15","21","458","84","0","127","0","127","Census Tract 3382, Middlesex County, Massachusetts"
"1400000US25017338300","1272","59","840","52","58","52","66","54","10","15","34","25","53","48","100","48","111","44","0","127","0","127","Census Tract 3383, Middlesex County, Massachusetts"
"1400000US25017338400","2045","61","1826","87","185","58","18","21","16","26","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3384, Middlesex County, Massachusetts"
"1400000US25017338500","2029","55","1589","133","126","86","137","71","0","127","78","51","45","36","39","57","15","26","0","127","0","127","Census Tract 3385, Middlesex County, Massachusetts"
"1400000US25017339100","3080","105","1521","152","78","77","229","81","63","51","0","127","99","71","428","139","662","105","0","127","0","127","Census Tract 3391, Middlesex County, Massachusetts"
"1400000US25017339200","2318","67","1589","147","97","95","513","154","39","35","43","69","0","127","0","127","37","30","0","127","0","127","Census Tract 3392, Middlesex County, Massachusetts"
"1400000US25017339300","1354","78","437","98","170","90","440","110","32","41","37","25","20","21","107","76","111","38","0","127","0","127","Census Tract 3393, Middlesex County, Massachusetts"
"1400000US25017339400","1561","78","335","77","94","64","554","136","298","123","97","51","75","45","99","82","9","20","0","127","0","127","Census Tract 3394, Middlesex County, Massachusetts"
"1400000US25017339500","1727","66","718","97","190","102","447","99","116","73","62","69","74","46","120","70","0","127","0","127","0","127","Census Tract 3395, Middlesex County, Massachusetts"
"1400000US25017339600","2276","75","234","91","564","166","1041","179","185","68","13","21","124","73","90","72","25","29","0","127","0","127","Census Tract 3396, Middlesex County, Massachusetts"
"1400000US25017339700","1709","65","279","107","392","102","607","116","294","95","137","75","0","127","0","127","0","127","0","127","0","127","Census Tract 3397, Middlesex County, Massachusetts"
"1400000US25017339801","1890","117","297","125","182","92","401","112","86","67","15","24","0","127","163","87","746","132","0","127","0","127","Census Tract 3398.01, Middlesex County, Massachusetts"
"1400000US25017339802","1994","59","547","135","361","145","370","168","37","43","43","39","38","44","43","69","555","132","0","127","0","127","Census Tract 3398.02, Middlesex County, Massachusetts"
"1400000US25017339900","2267","58","642","140","151","97","877","179","165","109","131","78","269","102","32","38","0","127","0","127","0","127","Census Tract 3399, Middlesex County, Massachusetts"
"1400000US25017340000","1173","34","197","71","155","79","390","135","142","76","102","63","81","53","106","68","0","127","0","127","0","127","Census Tract 3400, Middlesex County, Massachusetts"
"1400000US25017340100","2579","74","2280","115","15","24","31","35","30","33","15","24","0","127","52","53","142","62","14","23","0","127","Census Tract 3401, Middlesex County, Massachusetts"
"1400000US25017341101","1415","77","621","134","121","100","263","112","223","112","37","51","110","90","40","39","0","127","0","127","0","127","Census Tract 3411.01, Middlesex County, Massachusetts"
"1400000US25017341102","2422","91","441","118","60","51","271","122","178","122","225","110","179","82","467","161","574","124","27","39","0","127","Census Tract 3411.02, Middlesex County, Massachusetts"
"1400000US25017341200","2786","113","543","157","251","140","1021","239","235","116","70","82","55","66","311","141","273","89","0","127","27","28","Census Tract 3412, Middlesex County, Massachusetts"
"1400000US25017341300","2538","110","241","89","48","60","286","121","76","50","233","109","206","88","199","118","1249","171","0","127","0","127","Census Tract 3413, Middlesex County, Massachusetts"
"1400000US25017341400","2469","83","666","153","448","177","596","163","444","157","42","40","71","63","105","80","97","65","0","127","0","127","Census Tract 3414, Middlesex County, Massachusetts"
"1400000US25017341500","1833","60","401","101","204","103","599","140","376","112","48","42","22","24","37","33","146","60","0","127","0","127","Census Tract 3415, Middlesex County, Massachusetts"
"1400000US25017341600","2785","110","859","198","385","171","650","165","269","125","153","99","56","41","236","97","166","98","11","20","0","127","Census Tract 3416, Middlesex County, Massachusetts"
"1400000US25017341700","2235","68","1009","162","239","115","418","126","259","113","37","58","0","127","42","39","231","84","0","127","0","127","Census Tract 3417, Middlesex County, Massachusetts"
"1400000US25017341800","2697","96","695","165","274","138","541","160","406","134","417","135","62","52","127","83","154","91","21","32","0","127","Census Tract 3418, Middlesex County, Massachusetts"
"1400000US25017341901","532","18","299","95","74","63","63","52","63","60","10","21","23","28","0","127","0","127","0","127","0","127","Census Tract 3419.01, Middlesex County, Massachusetts"
"1400000US25017341902","3441","114","981","164","417","178","308","134","195","99","90","92","81","69","189","87","1089","180","91","52","0","127","Census Tract 3419.02, Middlesex County, Massachusetts"
"1400000US25017342101","1666","65","667","123","87","79","555","148","302","133","17","29","0","127","16","25","22","39","0","127","0","127","Census Tract 3421.01, Middlesex County, Massachusetts"
"1400000US25017342102","1706","68","373","103","109","83","368","154","565","176","79","70","81","76","94","68","37","34","0","127","0","127","Census Tract 3421.02, Middlesex County, Massachusetts"
"1400000US25017342201","2034","115","458","127","149","97","621","152","529","162","78","62","135","93","64","71","0","127","0","127","0","127","Census Tract 3422.01, Middlesex County, Massachusetts"
"1400000US25017342202","1542","64","568","132","35","33","322","144","377","135","12","20","0","127","45","31","183","99","0","127","0","127","Census Tract 3422.02, Middlesex County, Massachusetts"
"1400000US25017342300","2657","108","343","139","191","101","1263","211","574","209","137","103","47","60","50","54","52","33","0","127","0","127","Census Tract 3423, Middlesex County, Massachusetts"
"1400000US25017342400","2582","114","358","171","88","65","719","182","634","221","167","110","281","145","208","99","127","62","0","127","0","127","Census Tract 3424, Middlesex County, Massachusetts"
"1400000US25017342500","2788","98","411","128","66","52","1081","230","707","198","166","103","190","99","24","35","143","85","0","127","0","127","Census Tract 3425, Middlesex County, Massachusetts"
"1400000US25017342600","1644","73","277","105","57","39","766","136","268","98","46","57","36","47","181","89","13","21","0","127","0","127","Census Tract 3426, Middlesex County, Massachusetts"
"1400000US25017350103","531","18","95","66","68","48","324","80","44","54","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3501.03, Middlesex County, Massachusetts"
"1400000US25017350104","2975","109","180","91","95","72","837","156","756","200","363","128","208","88","444","179","92","74","0","127","0","127","Census Tract 3501.04, Middlesex County, Massachusetts"
"1400000US25017350200","2804","110","385","126","73","69","832","187","768","179","465","167","149","100","132","89","0","127","0","127","0","127","Census Tract 3502, Middlesex County, Massachusetts"
"1400000US25017350300","1154","56","270","85","112","66","417","103","194","83","44","42","55","46","62","43","0","127","0","127","0","127","Census Tract 3503, Middlesex County, Massachusetts"
"1400000US25017350400","2490","124","360","151","84","97","1133","181","735","163","34","46","0","127","74","72","70","42","0","127","0","127","Census Tract 3504, Middlesex County, Massachusetts"
"1400000US25017350500","792","33","110","57","36","33","225","77","289","83","106","70","0","127","14","21","12","19","0","127","0","127","Census Tract 3505, Middlesex County, Massachusetts"
"1400000US25017350600","1076","58","103","60","31","29","696","97","203","66","43","38","0","127","0","127","0","127","0","127","0","127","Census Tract 3506, Middlesex County, Massachusetts"
"1400000US25017350700","2961","110","216","109","130","109","996","190","565","149","294","136","112","79","47","61","601","141","0","127","0","127","Census Tract 3507, Middlesex County, Massachusetts"
"1400000US25017350800","905","31","179","81","12","19","414","92","225","78","44","39","31","28","0","127","0","127","0","127","0","127","Census Tract 3508, Middlesex County, Massachusetts"
"1400000US25017350900","1695","77","229","71","26","25","500","116","415","131","104","78","77","40","280","110","64","56","0","127","0","127","Census Tract 3509, Middlesex County, Massachusetts"
"1400000US25017351000","3181","120","343","125","76","59","1102","205","1039","217","285","108","102","62","223","103","11","19","0","127","0","127","Census Tract 3510, Middlesex County, Massachusetts"
"1400000US25017351100","2809","113","315","115","0","127","781","190","581","159","294","121","115","80","466","126","257","127","0","127","0","127","Census Tract 3511, Middlesex County, Massachusetts"
"1400000US25017351203","2049","80","138","75","145","90","609","174","863","168","90","71","12","20","119","68","73","35","0","127","0","127","Census Tract 3512.03, Middlesex County, Massachusetts"
"1400000US25017351204","1891","124","226","99","105","61","544","163","418","136","258","120","169","131","158","98","13","20","0","127","0","127","Census Tract 3512.04, Middlesex County, Massachusetts"
"1400000US25017351300","2156","74","264","104","72","72","583","169","438","132","313","125","159","92","117","69","210","64","0","127","0","127","Census Tract 3513, Middlesex County, Massachusetts"
"1400000US25017351403","1671","94","255","103","25","41","306","124","606","158","160","91","108","75","12","24","199","73","0","127","0","127","Census Tract 3514.03, Middlesex County, Massachusetts"
"1400000US25017351404","1626","82","98","75","104","78","539","147","348","143","324","131","88","60","0","127","125","61","0","127","0","127","Census Tract 3514.04, Middlesex County, Massachusetts"
"1400000US25017351500","1095","77","32","30","55","67","92","66","297","100","49","46","52","61","266","137","252","89","0","127","0","127","Census Tract 3515, Middlesex County, Massachusetts"
"1400000US25017352101","889","48","37","30","0","127","0","127","0","127","0","127","0","127","4","8","848","53","0","127","0","127","Census Tract 3521.01, Middlesex County, Massachusetts"
"1400000US25017352102","1465","85","62","44","76","54","95","60","480","102","36","46","22","23","113","73","581","92","0","127","0","127","Census Tract 3521.02, Middlesex County, Massachusetts"
"1400000US25017352200","1235","29","34","31","40","35","229","82","234","80","53","37","78","45","118","80","449","115","0","127","0","127","Census Tract 3522, Middlesex County, Massachusetts"
"1400000US25017352300","1605","70","115","69","218","80","229","86","241","98","264","105","44","52","22","19","472","104","0","127","0","127","Census Tract 3523, Middlesex County, Massachusetts"
